periodo,banco,tipo_credito,creditos_miles,fecha
2024-12,GNB,Créditos a medianas empresas,71499.41,2024-12-01
2024-12,Falabella,Créditos a medianas empresas,44.84,2024-12-01
2024-12,Santander,Créditos a medianas empresas,365935.91,2024-12-01
2024-12,Ripley,Créditos a medianas empresas,0.0,2024-12-01
2024-12,Alfin Banco,Créditos a medianas empresas,28370.83,2024-12-01
2024-12,ICBC,Créditos a medianas empresas,0.0,2024-12-01
2024-12,Bank of China,Créditos a medianas empresas,0.0,2024-12-01
2024-12,BCI,Créditos a medianas empresas,0.0,2024-12-01
2024-12,BBVA,Sobregiros en cuenta corriente,2678.61,2024-12-01
2024-12,Compartamos,Sobregiros en cuenta corriente,0.05,2024-12-01
2024-12,BCP,Sobregiros en cuenta corriente,4813.28,2024-12-01
2024-12,Pichincha,Sobregiros en cuenta corriente,465.03,2024-12-01
2024-12,BanBif,Sobregiros en cuenta corriente,6787.21,2024-12-01
2024-12,Scotiabank,Sobregiros en cuenta corriente,1718.0,2024-12-01
2024-12,Citibank,Sobregiros en cuenta corriente,0.0,2024-12-01
2024-12,Interbank,Sobregiros en cuenta corriente,7575.92,2024-12-01
